#OTU ID	1_S1	10_S10	100_S8	101_S9	102_S10	103_S11	104_S12	105_S13	106_S14	107_S15	108_S16	109_S17	11_S11	110_S18	111_S19	112_S20	113_S21	114_S22	115_S23	116_S24	117_S25	118_S26	119_S27	12_S12	120_S28	121_S29	122_S30	123_S31	124_S32	125_S33	126_S34	127_S35	128_S36	129_S37	13_S13	130_S38	130_S5	131_S6	132_S39	132_S7	133_S40	133_S8	134_S41	134_S9	135_S42	136_S10	136_S43	137_S11	137_S44	138_S12	139_S13	139_S45	140_S14	143_S46	144_S47	145_S48	146_S49	147_S50	148_S51	149_S86	15_S14	150_S87	151_S88	152_S89	153_S90	154_S91	155_S92	157_S93	158_S94	159_S95	16_S15	160_S74	161_S75	162_S76	163_S77	164_S78	165_S79	166_S80	167_S81	168_S82	169_S83	17_S16	170_S84	171_S85	172_S86	173_S87	174_S88	175_S89	176_S90	177_S91	178_S92	179_S93	18_S17	2_S2	20_S18	21_S19	22_S20	23_S21	24_S22	249_S75	25_S23	250_S76	251_S77	252_S78	254_S79	256_S80	258_S81	259_S82	26_S24	260_S83	261_S84	262_S85	263_S86	264_S87	265_S88	266_S89	267_S90	268_S91	269_S92	27_S25	270_S93	271_S94	272_S95	273_S96	274_S97	275_S98	276_S99	277_S100	28_S26	29_S27	3_S3	30_S28	31_S29	32_S30	33_S31	34_S32	35_S33	36_S34	37_S35	38_S36	39_S37	4_S4	40_S38	41_S39	42_S40	43_S41	44_S42	45_S43	46_S44	47_S45	48_S46	49_S47	5_S93	50_S48	51_S49	52_S50	53_S51	54_S52	55_S53	56_S54	57_S55	58_S56	6_S94	61_S57	63_S58	64_S59	65_S60	66_S61	67_S62	68_S63	69_S64	7_S95	70_S65	71_S66	72_S67	73_S68	74_S69	75_S70	76_S71	78_S72	79_S73	8_S96	80_S74	81_S75	82_S76	83_S77	84_S1	85_S2	86_S3	88_S4	9_S9	96_S5	97_S6	98_S7	V1-V2-180_S48	V1-V2-181_S49	V1-V2-183_S50	V1-V2-184_S51	V1-V2-185_S52	V1-V2-186_S53	V1-V2-187_S54	V1-V2-188_S55	V1-V2-S-86-2024-1_S15	V1-V2-S-86-2024-10_S24	V1-V2-S-86-2024-11_S25	V1-V2-S-86-2024-12_S26	V1-V2-S-86-2024-13_S27	V1-V2-S-86-2024-14_S28	V1-V2-S-86-2024-15_S29	V1-V2-S-86-2024-16_S30	V1-V2-S-86-2024-17_S31	V1-V2-S-86-2024-18_S32	V1-V2-S-86-2024-19_S33	V1-V2-S-86-2024-2_S16	V1-V2-S-86-2024-20_S34	V1-V2-S-86-2024-21_S35	V1-V2-S-86-2024-22_S36	V1-V2-S-86-2024-23_S37	V1-V2-S-86-2024-24_S38	V1-V2-S-86-2024-28_S39	V1-V2-S-86-2024-29_S40	V1-V2-S-86-2024-3_S17	V1-V2-S-86-2024-30_S41	V1-V2-S-86-2024-31_S42	V1-V2-S-86-2024-32_S43	V1-V2-S-86-2024-33_S44	V1-V2-S-86-2024-34_S45	V1-V2-S-86-2024-35_S46	V1-V2-S-86-2024-36_S47	V1-V2-S-86-2024-37_S48	V1-V2-S-86-2024-38_S49	V1-V2-S-86-2024-39_S50	V1-V2-S-86-2024-4_S18	V1-V2-S-86-2024-40_S51	V1-V2-S-86-2024-41_S52	V1-V2-S-86-2024-42_S53	V1-V2-S-86-2024-43_S54	V1-V2-S-86-2024-44_S55	V1-V2-S-86-2024-45_S56	V1-V2-S-86-2024-46_S57	V1-V2-S-86-2024-47_S58	V1-V2-S-86-2024-48_S59	V1-V2-S-86-2024-49_S60	V1-V2-S-86-2024-5_S19	V1-V2-S-86-2024-6_S20	V1-V2-S-86-2024-7_S21	V1-V2-S-86-2024-8_S22	V1-V2-S-86-2024-9_S23
Alloscardovia	3	0	0	0	0	0	0	0	0	14	18	11	0	0	0	0	0	697	192	9	0	0	0	0	2	0	5	0	56	0	0	0	0	4	0	0	0	0	0	0	103	0	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	124	0	0	18	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	0	12	0	0	5	0	348	6562	0	0	0	29	6	32	0	13	13	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	608	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	62	307	146	108	30	13	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
Anaerococcus	6	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	30	23	0	45	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	47	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	14	144	9	0	0	2	0	11	0	0	0	0	0	0	0	0	11	0	0	0	0	0	2929	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	16	0	0	0	0	0	22	0	0	0	0
Anaerocolumna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	17	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerofilum	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	23	0	0	24	0	0	0	0	0	0	0	15	0	0	0	3	0	0	0	0	0	0	0	0	95	0	16	20	87	26	7	33	0	32	0	73	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	4	0	13	0	0	0	0	0	0	0	0	0	0	11	0	0	0	36	0	12	56	23	0	20	0	0	0	7	54	55	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	94	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	40	0	0	6	2	0	0	0	0	0	0	0	0	10	100	0	0	0
Anaerofustis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	57	44	0	8	0	12	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0
Anaeroglobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	854	0
Anaeroplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes	73	0	546	0	0	0	36	0	4709	1900	1871	6281	0	846	0	0	0	0	0	0	30	0	0	42	0	0	0	0	90	0	0	0	7971	51	0	68	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	31	62	0	139	71	0	0	0	0	88	0	144	7	406	12	14	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2132	86	52	453	0	0	0	9	372	22	0	0	0	0	0	1369	0	0	6	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	192	0	0	0	333	0	0	0	19	0	0	116	21	0	59	1537	177	133	269	721	0	0	789	0	0	0	0	0	0	0	0	0	0	19	0	0	0	21	0	2	0	0	0	0	0	352	97	142	16	6	0	0	611	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	12507	0	0	0	0	460	201	484	0	0	0	9246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	729	43	0	0	0
Anaerotruncus	24	205	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	37	0	0	30	0	0	0	3	0	0	109	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	3	0	0	0	0	0	0	0	190	0	0	0	166	0	29	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	13	0	7	0	0	0	0	9	76	0	0	0	0	0	0	6	0	4	0	0	0	0	0	106	0	0	0	0	128	0	0	0	0	0	0	0	0	37	30	0	0	0	5	0	0	1763	157	0	4	38	477	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	6	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	526	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	48	203	0	0	0	0	0	0	4	0	0	0	0	0	0	36	0	821	11
Angelakisella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
Anoxybacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquabacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asteroleplasma	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3888	2339	5165	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2639	1981	1645	0	0	0	0	0	0	0	0	0	0	7480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	6	0	45	0	0	0	0	9	0	8	0	115	9	110	31	215	19	2176	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	16	128	8	0	0	0	0	0	0	0	0	0	0	10	0	31	0	22	0	0	0	0	0	0	9	13	0	0	559	370	0	0	0	0	0	1444	385	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	75	12	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	14	0	9	0	0	27	10	0	0	11	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	54	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides	19347	26576	2836	20673	57	6	23608	9	14360	4836	2006	8295	26695	26035	31563	46488	20295	18775	24844	5938	13997	11499	11343	4034	8224	468	11696	8281	16788	24806	15564	19521	3	3170	32849	1345	10097	22	1037	48992	2419	18	18	191	3088	177	24293	13	12	26418	42806	86424	15068	13619	15379	13180	12381	0	35228	15678	17164	14477	14424	14931	7687	74	13207	1099	1670	1790	57677	11	37	26187	29267	27021	37578	8841	26346	21833	27966	17033	14803	4548	19698	11932	98	2435	12786	30165	28773	34207	462	10288	97780	44292	19	16	30	8739	4879	12459	9746	390	11274	48757	48482	78763	23598	27185	85865	39313	74699	44398	92042	58790	34294	18180	60854	10448	13618	15377	28254	23190	29731	3	43561	10651	19651	12027	23885	9	5748	25970	9530	11254	5606	19704	20390	11281	8960	37356	24410	22898	13738	15425	11062	25444	12097	12028	41958	29861	5292	24905	23519	36410	371	3611	2071	5316	400	276	15576	1861	10926	14092	9107	237	120	7	19	26404	20	513	16	3	10	12	25439	31691	131	22455	16627	20429	34070	28043	33665	29108	32842	32806	24993	18	2132	10	45911	75758	46037	94325	64354	31001	97352	122255	8491	36367	32002	51796	556	18231	2589	7387	0	25802	18943	7721	10369	22678	24364	25128	11398	90206	25722	0	13782	22793	9236	31647	21655	18906	45852	32369	11071	24839	0	24950	36859	37653	40922	1757	9046	3001	10128	25495	21664	19497	1823	0	16883	29981
Bacteroides_pectinophilus_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Barnesiella	0	372	0	43	0	0	437	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	91	0	0	638	9	315	0	1236	1003	0	0	0	0	0	0	0	0	26	0	0	0	1551	0	0	0	0	98	0	0	146	0	527	244	0	0	0	0	2177	0	0	0	989	0	200	0	35	8	10	0	0	0	0	0	0	0	0	0	0	686	255	44	530	320	3	317	1542	0	3	0	161	0	0	0	0	2	0	0	2211	0	0	0	0	757	1791	0	39	0	0	0	0	351	0	0	0	0	0	119	5	0	15	2270	0	0	0	574	2049	1448	0	0	0	0	270	328	228	0	112	361	174	0	0	0	334	0	0	0	6	2	0	0	262	0	0	0	8	0	0	0	0	0	113	0	0	23	19	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	457	0	0	1658	0	0	0	0	0	0	0	0	272	0	0	0	0	6	1250	459	0	0	0	1059	0	0	0	0	0	0	0	0	0	547	203	135	0	0	3	715	311	18	0	26	0	0	0	11	0	0	0	0	0	47	4	0	0	0
Bdellovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium	426	21	276	9	206	0	3416	90	2875	5093	3171	5732	22	476	0	0	0	46	22	34	1201	4	0	4312	16	0	3763	43	3343	15	1855	2658	8130	7036	0	7843	6200	77	5864	144	7344	0	35	53	5179	0	0	0	0	2385	0	0	3519	8	178	468	2144	4	2391	1358	3	38	144	483	1683	0	864	1246	4980	159	712	0	0	3	26	81	240	4	71	0	8	2348	0	6206	5855	245	226	778	6	12326	9451	7737	4765	1143	27	0	0	0	0	4	3841	3781	5893	53	7	1290	6057	160	392	0	197	0	14	0	64	0	0	1536	4	3655	556	0	1102	1159	3006	0	104	5046	4832	4212	563	0	0	121	0	0	0	0	1405	4379	2571	866	4148	1905	1907	188	67	1464	83	59	5	0	0	0	0	3	1498	2842	934	640	6712	1853	169	523	6550	3461	2131	29	16	0	0	3169	0	0	0	0	0	0	0	0	0	1728	7555	4896	3392	1268	846	0	3	71	36	4	2430	11900	9228	0	0	0	0	0	0	0	0	0	0	0	0	10382	2667	2802	1908	6	6	14	4532	83	18	0	0	75984	31337	0	22401	6743	5211	9326	0	0	292	34	66	273	0	101	112	38	22	2431	0	4	0	0	0	188	1973	0	0	0
Bilophila	239	0	0	10	0	0	21	0	794	46	50	0	0	0	0	0	0	0	0	0	20	0	0	414	0	0	0	0	27	0	0	0	0	0	0	3118	0	0	2377	0	511	0	62	0	0	0	0	0	0	35	0	0	8	0	0	0	0	0	0	0	0	0	0	0	181	0	206	12	0	44	6	0	0	0	0	0	0	0	0	2	0	57	0	573	1505	910	54	211	936	0	0	0	606	23	0	0	0	0	0	0	109	0	0	0	12	0	0	0	175	0	0	0	4	157	0	0	0	0	0	23	0	0	0	78	5	0	0	30	0	0	46	0	0	0	187	277	13	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	9	10	0	0	0	0	0	43	0	19	5	0	0	0	133	0	0	0	0	0	0	0	0	0	30	372	26	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	2294	492	239	0	0	0	0	0	0	0	0	0	0	0	0	0	33	10	5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	28	44	0	1655	13
